..235.6...9.4....1..1.7..3.63..2.......9..5..1.7..6..44......2....2.....7.3......,24,57,0,0,0,0,0,0,0,Simple,
8..7...6.6.3..2.75...3.1..8......83......6...2.1.......7..4...1...2...5.3286..4..,26,55,0,0,0,0,0,0,0,Simple,
..5.....8.........1.2....6.4.3.6...5.6..48..2...7.2...5.8174.3...62..5...3...67..,27,54,0,0,0,0,0,0,0,Simple,
...3.592...4.6.....6.....3..7......9..1...5.76...194...27.......9.2..6.34........,24,57,0,0,0,0,0,0,0,Simple,
...548..3.....3..6...9..18.......93..5.8.6....8...96..5.......4.4.7.......713.8.5,26,55,0,0,0,0,0,0,0,Simple,
...167....9...3.1.67..4.....1.......3.4..97.85.6...9.......485....386......7.....,25,56,0,0,0,0,0,0,0,Simple,
1...8.....2........483.7...4.....6...3.......58.421..3.....5..8..76.3...36.14....,25,56,0,0,0,0,0,0,0,Simple,
21...7.6...7..6.59..41..3...2........91....7...............9...1..6.253.4367.5.1.,27,54,0,0,0,0,0,0,0,Simple,
7.3.59.1....1......6...3.2..9.57..6.5.7.8.3.2.1.....7..3....8.............679....,25,56,0,0,0,0,0,0,0,Simple,
4.3.5.8.7..............765378..1..9.3.................86..3.1....986.4..5...917.6,27,54,0,0,0,0,0,0,0,Simple,
...3............92.6......3.1..9..........4....42.6.892.9.7.1..63...8...84.92.3.6,26,55,0,0,0,0,0,0,0,Simple,
.........817....5.5.6.............873..61..252..87.46..51.8...6..3.....44......7.,26,55,0,0,0,0,0,0,0,Simple,
8...62......4.31......9..........2.3......41.1..5.6..8.9.13..466...4..59......8..,25,56,0,0,0,0,0,0,0,Simple,
4.6.5........3.5.1.3.472..6...9.7...3.721.6..2...6....5.2..31.....64.....1.......,27,54,0,0,0,0,0,0,0,Simple,
4..82.....381.6.......3........7..64.9..1...2...2...87....4....98......66..7..34.,25,56,0,0,0,0,0,0,0,Simple,
1.......8..5..234...6....5...8......3..5..2.65...4....234....7...76...35........1,24,57,0,0,0,0,0,0,0,Simple,
......671.7....2.........488.2..9....64.5.91......6.2....92..5..9..1......8.7..6.,25,56,0,0,0,0,0,0,0,Simple,
.795................4....1..3.1.....4..67.5..7.6.85....98...3.7.1..6.9.4...9.7.58,27,54,0,0,0,0,0,0,0,Simple,
...284.1....3.92..........5.9....34.....6...12..5.3..6...1..83......24..3......59,25,56,0,0,0,0,0,0,0,Simple,
81...5..........95..94...1.3.4.9...8591...24..6.........5..1.8.2.......1.4..8.65.,27,54,0,0,0,0,0,0,0,Simple,
.............7.3.9......81291..4......3..8...45....2.8..78.1..3........512.9.34..,25,56,0,0,0,0,0,0,0,Simple,
...5....3.74.2...8..9.76.4...2....6.7.8..4........7..4.83....72..6......9...58...,25,56,0,0,0,0,0,0,0,Simple,
2....58..74.8...9........4348...32.7.9.4....1....7.98...1....3......7.....5......,24,57,0,0,0,0,0,0,0,Simple,
4....3.2.591...3........984..2.....96......1..4.....3..6.......3...1845.1.53.4.92,28,53,0,0,0,0,0,0,0,Simple,
6..1.3.4....8.912...3..2..6.17..4....3.9...8.4.8........1...7.2762...9.8.........,27,54,0,0,0,0,0,0,0,Simple,
..58...........5........473..8...6.994....1...37....8..51.43...3..9.7.56.........,24,57,0,0,0,0,0,0,0,Simple,
.............45.682..8..5.4.............2.471...671.92..91....65.29...87...7...5.,27,54,0,0,0,0,0,0,0,Simple,
....6..2......2......37.4.....29..763....4...9....7...6.25.3.47..942..13..1...6..,27,54,0,0,0,0,0,0,0,Simple,
.3..4..19.4..9..76................2.9....61.471..24..346..198...8....6......6...7,27,54,0,0,0,0,0,0,0,Simple,
7.5...6....2.....3.8.3.457....8.................69..48...9..25...3..7.9..9.4.6.87,26,55,0,0,0,0,0,0,0,Simple,
..4.....5..7..3.811.8.46.9.............1...69....7.3..953...1.4......93.6..7....8,26,55,0,0,0,0,0,0,0,Simple,
...23......3..5....6...1.4.5.1.7....3.8.1..67....52.81...42..1.....63428.....8...,28,53,0,0,0,0,0,0,0,Simple,
.37.5...4..6..18.3.1.........53.867..6..4.3..1..9.6.5.....7.......4..1.5.........,25,56,0,0,0,0,0,0,0,Simple,
2...7.41...5.4.....3..2..78.563....4.1..6.8...7..546.31.....3...48...............,26,55,0,0,0,0,0,0,0,Simple,
.....7......5.........9.56....12....8.7.....442.8..6.9.74...1.66...5..8.59....2..,25,56,0,0,0,0,0,0,0,Simple,
..894...3.9.6.......4..3..1......1.68.2.7..9.....6.274.1....6..........2.261..7..,26,55,0,0,0,0,0,0,0,Simple,
..6.2.4.7.2....8..1..........2.83.....7..6...4..7....17...4.5....3.62....81..5...,24,57,0,0,0,0,0,0,0,Simple,
7..........4.6...5.583.9...6..8...3.....57.....2..........738...932......4.58..69,25,56,0,0,0,0,0,0,0,Simple,
.....958.8.9.7.1...54..8.6..7..4........83...1.........4..6.8..76..1.......5.4..3,25,56,0,0,0,0,0,0,0,Simple,
23...4.9.......245.7......3...6..3.4.4.9..67........1....517.....1..2...4..39..6.,26,55,0,0,0,0,0,0,0,Simple,
.....7...............6...32.1.2..79.5....63..89..3.25..7.1.....12..68..96.3.7..8.,27,54,0,0,0,0,0,0,0,Simple,
...6.94.8...............61...5..23.4....14..2...59..8.45..8...9....5.....964.3.2.,26,55,0,0,0,0,0,0,0,Simple,
8.9.2..34..58.12....3..5...5.82..17.3..........7..4......7.8.....4.59.....1.....3,26,55,0,0,0,0,0,0,0,Simple,
....1.2.......5..7.413.....3..1...291....7..4.254..6..4..732.....6..........9....,24,57,0,0,0,0,0,0,0,Simple,
4.82..39..5....1..7......8.832.9..51579...83...1.......8....2.539...7.....5......,28,53,0,0,0,0,0,0,0,Simple,
....9.17........43..6...8..........1.31..4.5..59.7163..6.....8..4..6.9.7.78...5..,27,54,0,0,0,0,0,0,0,Simple,
7.5384.92.....2......17.....94..8..71..9...5....53....8...25...251.....9..37.....,28,53,0,0,0,0,0,0,0,Simple,
.97.256.4.2.8.6..7..6........568..7.............397....7..3.2...4..5...6.......39,26,55,0,0,0,0,0,0,0,Simple,
...2.....91....8....2..1.3.5....2.....6354...12.6.9......8.6...63.....9.8..5...1.,25,56,0,0,0,0,0,0,0,Simple,
